Set temp : 24.5 degrees;
Current measured temp : 24.5 degrees;
Started getting logs and then increased set temperature to 30 degrees;
No stimulas applied to the sensor;
=========================================================================


PS C:\Users\DELL> python -m serial.tools.miniterm COM3 115200
--- Miniterm on COM3  115200,8,N,1 ---
--- Quit: Ctrl+] | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H ---
00:07:43.616 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.637 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.641 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.656 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.676 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.680 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.696 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.717 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.721 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.736 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.757 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.760 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.776 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.797 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.801 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.816 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.854 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:43.857 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.861 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.876 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.896 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.900 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.916 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.937 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.941 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.956 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:43.978 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:43.982 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:43.996 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.017 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.021 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.037 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:44.056 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:44.077 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:44.081 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:44.096 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:44.116 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:44.120 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:44.151 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:44.152 V: [rs485]: Set SPA id 0x0A
00:07:44.153 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:44.154 V: [rs485]: Sent Existing Client Response
00:07:44.177 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.182 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.196 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.217 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.221 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.236 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.256 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.260 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.277 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.297 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.301 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.316 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.337 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.341 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.357 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.377 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.381 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.396 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.417 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.421 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.452 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:44.456 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.477 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.480 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.496 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.517 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.521 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.537 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.557 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.560 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.576 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.597 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.601 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.617 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.640 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.644 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.657 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.677 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.681 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.697 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.717 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.721 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.753 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:44.757 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.777 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.780 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.797 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.817 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.821 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.836 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.858 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.861 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.876 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.898 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.902 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.917 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.937 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.941 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.957 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:44.977 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:44.981 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:44.997 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.018 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.021 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.038 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:45.057 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:45.091 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:45.091 V: [rs485]: Set SPA id 0x0A
00:07:45.093 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:45.093 V: [rs485]: Sent Existing Client Response
00:07:45.098 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.102 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.117 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.137 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.140 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.157 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.177 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.181 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.197 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.217 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.221 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.237 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.258 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.262 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.277 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.297 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.301 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.317 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.352 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:45.357 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.361 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.377 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.397 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.401 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.417 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.440 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.443 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.457 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.477 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.481 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.497 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.518 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.521 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.537 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.558 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.561 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.577 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.598 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.602 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.617 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.652 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:45.657 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.660 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.677 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.698 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.702 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.718 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.738 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.741 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.757 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.778 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.782 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.797 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.818 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.822 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.837 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.858 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.861 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.877 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.898 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.902 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.917 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.952 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:45.958 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:45.961 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:45.977 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:45.998 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.002 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.017 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.038 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:46.058 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:46.061 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:46.078 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:46.097 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:46.101 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:46.117 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:46.138 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:46.142 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:46.157 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:46.178 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:46.182 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:46.197 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:46.218 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:46.221 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:46.254 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:46.255 V: [rs485]: Set SPA id 0x0A
00:07:46.256 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:46.257 V: [rs485]: Sent Existing Client Response
00:07:46.260 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.278 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.282 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.297 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.318 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.321 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.337 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.358 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.362 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.377 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.398 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.402 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.417 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.438 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.442 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.457 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.478 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.482 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.497 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.518 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.522 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.552 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:46.557 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.578 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.582 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.597 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.618 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.622 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.638 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.658 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.662 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.677 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.698 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.702 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.717 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.738 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.743 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.757 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.778 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.782 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.798 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.817 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.821 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.853 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:46.857 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.878 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.882 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.897 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.918 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.922 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.937 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.958 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:46.962 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:46.977 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:46.998 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.002 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.018 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.040 V: [rs485]: Received: 10 - 7e 05 fe bf 00 ac 7e
00:07:47.058 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:47.062 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:47.077 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:47.098 V: [rs485]: Received: 0 - 7e 05 10 bf 06 5c 7e
00:07:47.102 V: [rs485]: Received: 0 - 7e 05 10 bf 07 5b 7e
00:07:47.117 V: [rs485]: Received: 0 - 7e 05 0a bf 06 79 7e
00:07:47.154 V: [rs485]: Received: 0 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:47.154 V: [rs485]: Set SPA id 0x0A
00:07:47.156 V: [rs485]: Sent: 7e 08 0a bf 05 04 37 00 ca 7e
00:07:47.156 V: [rs485]: Sent Existing Client Response
00:07:47.160 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.175 W: [rs485]: Invalid message, corrupted length/broadcast flag: 7e 05 7e 05
00:07:47.198 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.202 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.218 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.238 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.242 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.257 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.278 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.282 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.298 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.318 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.322 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.337 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.358 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.362 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.378 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.398 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.402 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.417 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.453 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:47.459 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.463 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.478 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.498 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.502 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.518 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.539 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.542 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.558 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.578 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.582 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.597 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.619 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.622 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.637 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.659 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.663 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.678 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.698 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.701 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.718 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
00:07:47.753 V: [rs485]: Received: 10 - 7e 20 ff af 13 00 03 31 0c 0b 00 28 03 06 03 18 00 00 02 00 00 00 00 02 02 3c 00 00 00 1e 00 00 0d 7e
00:07:47.758 V: [rs485]: Received: 10 - 7e 05 10 bf 06 5c 7e
00:07:47.762 V: [rs485]: Received: 10 - 7e 05 10 bf 07 5b 7e
00:07:47.778 V: [rs485]: Received: 10 - 7e 05 0a bf 06 79 7e
